"customer_id","customer_code","first_name","last_name","full_name","gender","date_of_birth","marital_status","occupation","annual_income","phone_number","email","address","city","state","postal_code","country","pan_number","aadhaar_number","customer_since","risk_category","kyc_status","customer_status"
"4842","CUST004842","Ishita","Mistry","Ishita Mistry","Female","1997-07-10","Married","Civil Engineer","1761164","9162066902","ishita.mistry970@gmail.com","H.No. 808, Jayaraman","Vadodara","Gujarat","698237","India","NSMXO4139O","486592836454","2011-07-07","Low","Pending","Active"
"4843","CUST004843","Quincy","Konda","Quincy Konda","Male","1967-07-18","Married","Doctor","9373437","9407327739","quincy.konda392@gmail.com","056
Thakkar Marg","Bengaluru","Karnataka","735267","India","CMYBP1353Z","585530961000","2019-07-05","Low","Verified","Active"
"4844","CUST004844","Nathan","Rama","Nathan Rama","Male","1995-07-11","Single","Farmer","1907682","9545622885","nathan.rama746@gmail.com","980
Kibe Path","Indore","Madhya Pradesh","361004","India","WOQBK3868B","923642432593","2017-07-05","Medium","Verified","Active"
"4845","CUST004845","Teerth","Bahri","Teerth Bahri","Male","1969-07-17","Married","Mechanical Engineer","1097053","9470882837","teerth.bahri883@gmail.com","H.No. 001
Om","Indore","Madhya Pradesh","098726","India","QSUVK4316G","102577227179","2015-07-06","Low","Verified","Active"
"4846","CUST004846","Lopa","Sahota","Lopa Sahota","Female","1979-07-15","Single","Government Employee","2361245","9759066415","lopa.sahota738@gmail.com","16, Panchal Chowk","Chandigarh","Chandigarh","059354","India","CRTQN5084G","794861355366","2012-07-06","Low","Verified","Active"
"4847","CUST004847","Balveer","Pingle","Balveer Pingle","Male","1969-07-17","Married","Nurse","261310","9393312763","balveer.pingle523@gmail.com","23/974
Krishnamurthy Street","Kanpur","Uttar Pradesh","425891","India","ZJSTI7135N","751040808926","2025-07-03","Low","Verified","Active"
"4848","CUST004848","Nisha","Swamy","Nisha Swamy","Female","1946-07-23","Married","Government Employee","1787059","9425183419","nisha.swamy464@gmail.com","51
Walia","Agra","Uttar Pradesh","656316","India","TOAZI6755N","822883770547","2016-07-05","Medium","Verified","Active"
"4849","CUST004849","Alexander","Jani","Alexander Jani","Male","1960-07-19","Married","Driver","869601","9969196006","alexander.jani66@gmail.com","88/894, Sule Circle","Coimbatore","Tamil Nadu","172635","India","WEKQY1343B","707918855453","2023-07-04","Low","Verified","Active"
"4850","CUST004850","Ekalinga","Venkataraman","Ekalinga Venkataraman","Male","1992-07-11","Married","Nurse","380671","9949532124","ekalinga.venkataraman488@gmail.com","08/23, Muni Zila","Thiruvananthapuram","Kerala","025200","India","RARVW1946Z","659015871897","2024-07-03","Low","Verified","Active"
"4851","CUST004851","Dev","Varughese","Dev Varughese","Male","2002-07-09","Married","Marketing Manager","251622","9732096549","dev.varughese237@gmail.com","H.No. 26, Bath","Raipur","Chhattisgarh","825346","India","OKYOF4776F","481617912830","2020-07-04","Low","Verified","Active"
"4852","CUST004852","Warhi","Acharya","Warhi Acharya","Other","1962-07-19","Married","Mechanical Engineer","736814","9116690262","warhi.acharya683@gmail.com","85/061
Bhavsar Marg","Delhi","Delhi","121788","India","EFOIZ3913K","810016486582","2012-07-06","Low","Verified","Active"
"4853","CUST004853","Yoshita","Chadha","Yoshita Chadha","Female","1953-07-21","Married","Retired","846738","9586832918","yoshita.chadha736@gmail.com","26/669
Soni Circle","Kanpur","Uttar Pradesh","223384","India","EXLIL1182D","983528808563","2022-07-04","Medium","Verified","Active"
"4854","CUST004854","Max","Muni","Max Muni","Male","1980-07-14","Single","Retired","682929","9863289889","max.muni762@gmail.com","H.No. 179
Mittal Path","Thiruvananthapuram","Kerala","711704","India","MYPAX8833Y","054991703502","2026-07-03","Low","Verified","Active"
"4855","CUST004855","Lavanya","More","Lavanya More","Female","1977-07-15","Single","Marketing Manager","1652965","9188968808","lavanya.more234@gmail.com","H.No. 36, Kurian Zila","Mysuru","Karnataka","183132","India","FVHSP6308Y","803580395580","2021-07-04","Low","Verified","Active"
"4856","CUST004856","Charvi","Vyas","Charvi Vyas","Female","1996-07-10","Married","Lawyer","390289","9515516656","charvi.vyas679@gmail.com","67/049, Parsa Zila","Chennai","Tamil Nadu","100726","India","AQSHB8754K","975650212206","2016-07-05","Low","Pending","Active"
"4857","CUST004857","Bhavani","Shukla","Bhavani Shukla","Female","1974-07-16","Married","Shopkeeper","273429","9387242239","bhavani.shukla450@gmail.com","51/64
Sandal Nagar","Patna","Bihar","005844","India","KOXZS4325L","341706491081","2015-07-06","Low","Verified","Active"
"4858","CUST004858","Oscar","Chauhan","Oscar Chauhan","Male","1975-07-16","Married","Farmer","480314","9151825226","oscar.chauhan168@gmail.com","27/29, Dutta Road","Ranchi","Jharkhand","166497","India","WYWVD4287Y","035566992323","2014-07-06","Low","Verified","Active"
"4859","CUST004859","Gautami","Madan","Gautami Madan","Female","1959-07-20","Single","Student","893923","9925270564","gautami.madan120@gmail.com","595, Mital Chowk","Lucknow","Uttar Pradesh","913375","India","ECVXF1157W","478630627401","2018-07-05","Low","Verified","Active"
"4860","CUST004860","Ira","Kapoor","Ira Kapoor","Female","1953-07-21","Married","Farmer","4091315","9488924987","ira.kapoor247@gmail.com","H.No. 82
Walia Ganj","Coimbatore","Tamil Nadu","871694","India","VIGMA6822I","604250535809","2013-07-06","Medium","Verified","Inactive"
"4861","CUST004861","Rehaan","Sarna","Rehaan Sarna","Male","1984-07-13","Single","Software Engineer","276023","9979137136","rehaan.sarna304@gmail.com","89
Gopal Street","Vadodara","Gujarat","768072","India","UIDCE2595H","624494067569","2017-07-05","Medium","Pending","Active"
"4862","CUST004862","Nitesh","Singh","Nitesh Singh","Male","1949-07-22","Married","Shopkeeper","734729","9636751321","nitesh.singh626@gmail.com","H.No. 13
Naik Zila","Kochi","Kerala","636762","India","ZINBB8826P","204174261527","2023-07-04","Low","Verified","Active"
"4863","CUST004863","Charles","Kalla","Charles Kalla","Male","2002-07-09","Single","Accountant","253534","9872638642","charles.kalla311@gmail.com","H.No. 629
Majumdar Road","Delhi","Delhi","727245","India","ITZTC1727H","583320219834","2012-07-06","Medium","Verified","Active"
"4864","CUST004864","Neel","Sur","Neel Sur","Male","1971-07-17","Married","Marketing Manager","813994","9900413897","neel.sur383@gmail.com","99/87
Bhavsar Path","Dehradun","Uttarakhand","948933","India","URZLB9222J","686500846847","2022-07-04","High","Verified","Active"
"4865","CUST004865","Janya","Rao","Janya Rao","Female","1968-07-17","Single","Farmer","9036175","9613123290","janya.rao41@gmail.com","96/01, Magar Road","Bhopal","Madhya Pradesh","159977","India","NYRJD4269M","381391836897","2019-07-05","Medium","Verified","Active"
"4866","CUST004866","Bishakha","Kuruvilla","Bishakha Kuruvilla","Female","1995-07-11","Single","Civil Engineer","295091","9437454118","bishakha.kuruvilla232@gmail.com","H.No. 95
Ramaswamy","Pune","Maharashtra","409774","India","GFNYP1419T","042218002795","2023-07-04","Medium","Verified","Active"
"4867","CUST004867","Chaman","Trivedi","Chaman Trivedi","Female","2008-07-07","Single","Student","1278317","9721140277","chaman.trivedi661@gmail.com","H.No. 264
Nanda Nagar","Kochi","Kerala","529322","India","ONUPZ2762F","396389743861","2025-07-03","Low","Verified","Active"
"4868","CUST004868","Vedhika","Ravi","Vedhika Ravi","Female","1986-07-13","Married","Mechanical Engineer","215989","9338476602","vedhika.ravi694@gmail.com","057
Dar Street","Lucknow","Uttar Pradesh","453261","India","RCHDG5985G","902314212041","2023-07-04","Low","Verified","Active"
"4869","CUST004869","Sai","Bose","Sai Bose","Male","2008-07-07","Married","Civil Engineer","786171","9616079431","sai.bose375@gmail.com","H.No. 99
Mall Ganj","Chandigarh","Chandigarh","227918","India","POOYV6512O","196573465505","2018-07-05","High","Verified","Active"
"4870","CUST004870","Abdul","Pandya","Abdul Pandya","Male","2001-07-09","Married","Sales Executive","1143892","9490365111","abdul.pandya981@gmail.com","H.No. 70
Sagar Nagar","Bhubaneswar","Odisha","302962","India","XMTLW3218C","488759207454","2018-07-05","Medium","Verified","Active"
"4871","CUST004871","Amaira","Pai","Amaira Pai","Female","1959-07-20","Single","Doctor","278666","9326562206","amaira.pai586@gmail.com","33/640
Sethi","Thiruvananthapuram","Kerala","282712","India","OTFKH2074W","955368204830","2014-07-06","Low","Verified","Active"
"4872","CUST004872","Hema","Roy","Hema Roy","Female","2002-07-09","Married","Retired","1597633","9658473017","hema.roy687@gmail.com","H.No. 096, Shah Circle","Guwahati","Assam","540774","India","FODZZ3761X","202745320652","2024-07-03","Medium","Verified","Active"
"4873","CUST004873","Zilmil","Borah","Zilmil Borah","Female","1962-07-19","Married","Government Employee","620071","9654516979","zilmil.borah419@gmail.com","20/43
Venkataraman Street","Pune","Maharashtra","277317","India","QOOMB2963P","977517098098","2024-07-03","Low","Verified","Active"
"4874","CUST004874","Vincent","Minhas","Vincent Minhas","Male","1952-07-21","Married","Mechanical Engineer","283089","9950124306","vincent.minhas395@gmail.com","78/943, Singhal Chowk","Chandigarh","Chandigarh","427581","India","JANEZ4709A","922300390804","2025-07-03","Low","Verified","Active"
"4875","CUST004875","Laban","Bakshi","Laban Bakshi","Male","2000-07-09","Single","Accountant","429988","9656404535","laban.bakshi250@gmail.com","H.No. 05
Anand Circle","Indore","Madhya Pradesh","316470","India","ZRUQZ3563S","936579763821","2021-07-04","Low","Verified","Active"
"4876","CUST004876","Rachit","Lall","Rachit Lall","Male","1951-07-22","Married","Doctor","2832175","9391972971","rachit.lall459@gmail.com","H.No. 34
Subramanian Nagar","Pune","Maharashtra","284568","India","OYLGX9607O","868667315983","2016-07-05","Low","Verified","Active"
"4877","CUST004877","Yashodhara","Keer","Yashodhara Keer","Female","1999-07-10","Married","Police Officer","559508","9417160822","yashodhara.keer882@gmail.com","817, Banik Zila","Howrah","West Bengal","281940","India","QDRUO5549W","575203383363","2017-07-05","Medium","Verified","Inactive"
"4878","CUST004878","Hredhaan","Jain","Hredhaan Jain","Male","1954-07-21","Married","Lawyer","243136","9563769400","hredhaan.jain735@gmail.com","77/59
Kakar Ganj","Madurai","Tamil Nadu","783588","India","DDXSS8101V","517457092956","2023-07-04","Low","Verified","Active"
"4879","CUST004879","Lohit","Om","Lohit Om","Male","2000-07-09","Married","Nurse","280285","9402592493","lohit.om157@gmail.com","08/67
Chandra Circle","Srinagar","Jammu & Kashmir","823119","India","JRIYA7686B","403798861847","2024-07-03","Medium","Verified","Active"
"4880","CUST004880","Samar","Tata","Samar Tata","Male","1970-07-17","Single","Student","4315652","9162781850","samar.tata278@gmail.com","47/583
Parekh Ganj","Guwahati","Assam","638828","India","YCDVZ8587R","720428916933","2018-07-05","Low","Verified","Active"
"4881","CUST004881","Fitan","Golla","Fitan Golla","Male","1985-07-13","Married","Police Officer","554505","9865390145","fitan.golla241@gmail.com","H.No. 697
Shah Chowk","Bhopal","Madhya Pradesh","308429","India","MAESJ4267Z","356386209181","2014-07-06","Low","Verified","Active"
"4882","CUST004882","Yashawini","Munshi","Yashawini Munshi","Female","2001-07-09","Married","Sales Executive","285922","9594931622","yashawini.munshi406@gmail.com","70, Kala Street","Udaipur","Rajasthan","810463","India","FCKKD8588B","163804492039","2022-07-04","Low","Pending","Active"
"4883","CUST004883","Sara","Konda","Sara Konda","Female","1966-07-18","Single","Police Officer","954304","9587074763","sara.konda780@gmail.com","01/546, De Zila","Jaipur","Rajasthan","491228","India","MSMIW7802V","066822556696","2014-07-06","Low","Verified","Active"
"4884","CUST004884","Sarthak","Sekhon","Sarthak Sekhon","Male","1987-07-13","Married","Civil Engineer","613467","9324458199","sarthak.sekhon672@gmail.com","H.No. 941, Kunda","Raipur","Chhattisgarh","651185","India","GXQIC9447I","940668948648","2023-07-04","Low","Verified","Active"
"4885","CUST004885","Yashawini","Bhakta","Yashawini Bhakta","Female","1962-07-19","Married","Doctor","424781","9456922531","yashawini.bhakta71@gmail.com","H.No. 231, Ganesan Path","Delhi","Delhi","809612","India","TQWBX6924O","421250553932","2024-07-03","Low","Verified","Active"
"4886","CUST004886","Nilima","Dubey","Nilima Dubey","Female","1969-07-17","Married","Doctor","2662989","9787267275","nilima.dubey203@gmail.com","H.No. 843, Som Path","Ludhiana","Punjab","098065","India","LEJPG8834N","857865799275","2012-07-06","Low","Verified","Active"
"4887","CUST004887","Vrishti","Dhingra","Vrishti Dhingra","Female","2008-07-07","Married","Marketing Manager","1644735","9964829213","vrishti.dhingra656@gmail.com","801
Nigam Marg","Ludhiana","Punjab","563245","India","XTPRR8717Z","398512401182","2022-07-04","Low","Verified","Active"
"4888","CUST004888","Maanas","Amble","Maanas Amble","Male","1980-07-14","Single","Teacher","262808","9351857934","maanas.amble323@gmail.com","606
Sami Path","Ludhiana","Punjab","540985","India","ZAJXO7981C","966375539062","2014-07-06","Low","Verified","Active"
"4889","CUST004889","Farhan","Char","Farhan Char","Male","1974-07-16","Single","Police Officer","632773","9122282718","farhan.char260@gmail.com","72/962
Grewal Street","Nagpur","Maharashtra","467184","India","IYOGY2137Q","167346805790","2026-07-03","Medium","Verified","Active"
"4890","CUST004890","Laban","Saha","Laban Saha","Male","1966-07-18","Married","Lawyer","3440152","9671805805","laban.saha317@gmail.com","73/274, Bakshi Ganj","Shimla","Himachal Pradesh","667400","India","YFTQV7428F","842719356952","2023-07-04","Low","Verified","Active"
"4891","CUST004891","Chandran","Venkataraman","Chandran Venkataraman","Male","2002-07-09","Single","Nurse","209158","9783684347","chandran.venkataraman131@gmail.com","66
Pau","Bhopal","Madhya Pradesh","596071","India","EWTVL7028P","808024291569","2014-07-06","Low","Verified","Active"
"4892","CUST004892","Elijah","Mahal","Elijah Mahal","Male","1996-07-10","Married","Student","2862009","9376769986","elijah.mahal242@gmail.com","47/65, Balakrishnan Street","Kochi","Kerala","622471","India","LQEJY7357N","598685689731","2026-07-03","Low","Verified","Active"
"4893","CUST004893","Ayushman","Guha","Ayushman Guha","Male","1981-07-14","Married","Business Owner","423932","9492379204","ayushman.guha580@gmail.com","43/710, Nadig Road","Ludhiana","Punjab","609600","India","ZPLQV3034K","139532561735","2012-07-06","High","Verified","Active"
"4894","CUST004894","Utkarsh","Murty","Utkarsh Murty","Male","2007-07-08","Married","Software Engineer","1324691","9661915213","utkarsh.murty176@gmail.com","97, Dhillon Path","Ghaziabad","Uttar Pradesh","178066","India","UQGPB1608Q","942841035077","2023-07-04","Medium","Verified","Active"
"4895","CUST004895","Xiti","Sawhney","Xiti Sawhney","Female","1982-07-14","Married","Business Owner","245666","9116157099","xiti.sawhney75@gmail.com","18/93
Bhavsar Nagar","Shimla","Himachal Pradesh","368426","India","GMMWQ9574U","518017040703","2024-07-03","High","Verified","Active"
"4896","CUST004896","Jai","Kakar","Jai Kakar","Male","1975-07-16","Married","Marketing Manager","4931178","9630827646","jai.kakar915@gmail.com","H.No. 891
Nadig Ganj","Thiruvananthapuram","Kerala","965727","India","UIYCM2917J","942293405826","2014-07-06","Low","Verified","Inactive"
"4897","CUST004897","Elijah","Tailor","Elijah Tailor","Male","1949-07-22","Married","Student","341069","9556125496","elijah.tailor788@gmail.com","84/147, Goyal Marg","Nagpur","Maharashtra","802670","India","TIRQJ6722V","418706088474","2022-07-04","High","Verified","Active"
"4898","CUST004898","Maanav","Ray","Maanav Ray","Male","1981-07-14","Single","Electrician","314715","9942005193","maanav.ray465@gmail.com","67/71, Mallick Marg","Bengaluru","Karnataka","814604","India","GWFWO5624F","849336905928","2019-07-05","Low","Verified","Active"
"4899","CUST004899","Caleb","Dora","Caleb Dora","Male","2005-07-08","Divorced","Government Employee","392016","9776300850","caleb.dora121@gmail.com","32, Venkataraman Street","Bhopal","Madhya Pradesh","297980","India","WRXEQ5499M","498257914528","2026-07-03","Low","Verified","Active"
"4900","CUST004900","Balhaar","Kala","Balhaar Kala","Male","2005-07-08","Married","Police Officer","699755","9570920793","balhaar.kala894@gmail.com","20
Saraf","Indore","Madhya Pradesh","386675","India","VGWYN4518T","651477348850","2024-07-03","Low","Verified","Active"
"4901","CUST004901","Bhavna","Sankar","Bhavna Sankar","Female","1970-07-17","Divorced","Driver","376847","9176214157","bhavna.sankar340@gmail.com","767
Kibe Nagar","Surat","Gujarat","749914","India","ROSKC6734S","270461855739","2022-07-04","Low","Verified","Active"
