account_id,account_number,customer_id,account_type_id,branch_id,opening_date,current_balance,available_balance,account_status,currency,nominee_registered,internet_banking,mobile_banking,debit_card,cheque_book,last_transaction_date,average_monthly_balance,interest_rate,account_rating
6710,556279264683,4970,1,14,2024-07-02,2768,-1941,Active,INR,No,Yes,Yes,Yes,Yes,2026-02-08,2074.44,3.5,Average
6711,904659232857,4971,1,65,2018-07-04,8294,3460,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-21,6771.69,3.5,Good
6712,896386796553,4972,2,18,2011-07-06,128259,127703,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-02,117157.57,0.0,Good
6713,590509872690,4973,2,55,2023-07-03,25645,23571,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-22,28043.07,0.0,Good
6714,452700086021,4974,2,79,2017-07-04,4387,2269,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-20,3703.0,0.0,Good
6715,160196005164,4974,3,83,2013-07-05,14380,13451,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-22,14873.99,3.0,Good
6716,454829217975,4975,1,81,2025-07-02,31797,29551,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-13,32994.17,3.5,Excellent
6717,793026204146,4976,1,33,2014-07-05,34942,33515,Active,INR,Yes,Yes,No,Yes,No,2026-06-08,29907.55,3.5,Good
6718,995464005955,4976,3,75,2024-07-02,34372,34237,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-04,25886.86,3.0,Poor
6719,956270774272,4977,2,46,2024-07-02,114336,112747,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-19,85758.6,0.0,Average
6720,242053237358,4978,2,82,2025-07-02,4427734,4423088,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-04,4110758.61,0.0,Excellent
6721,112184489271,4979,1,80,2013-07-05,39536,38602,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-13,41119.78,3.5,Good
6722,576388081376,4980,1,89,2015-07-05,30054,28077,Active,INR,Yes,No,No,Yes,No,2026-02-14,25572.87,3.5,Good
6723,600047665484,4981,1,49,2012-07-05,47300,43309,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-13,50456.9,3.5,Good
6724,272712956141,4981,2,39,2019-07-04,31544,27022,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-23,31587.21,0.0,Good
6725,874797388880,4982,1,51,2020-07-03,162141,161771,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-01,150884.27,3.5,Excellent
6726,689175039191,4982,2,91,2023-07-03,1326,545,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-25,1056.59,0.0,Good
6727,739458477929,4983,1,12,2023-07-03,26774,25947,Active,INR,Yes,No,Yes,Yes,No,2026-02-22,21622.96,3.5,Good
6728,733063988787,4983,1,3,2014-07-05,157948,153449,Active,INR,Yes,Yes,No,Yes,No,2026-01-11,153592.97,3.5,Excellent
6729,932183213428,4984,3,44,2018-07-04,25009,21126,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-14,23908.51,3.0,Good
6730,368460720658,4984,5,32,2019-07-04,34249,31112,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-10,33487.96,6.25,Good
6731,291898522423,4985,1,100,2020-07-03,44722,40169,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-09,41561.88,3.5,Excellent
6732,665205068078,4986,10,35,2022-07-03,104035,101084,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-11,79839.53,3.5,Average
6733,734941476417,4987,3,57,2025-07-02,518,-3358,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-25,504.33,3.0,Poor
6734,774340462467,4988,1,86,2019-07-04,167274,163865,Active,INR,No,No,Yes,Yes,No,2026-01-29,174131.19,3.5,Good
6735,800120040339,4989,7,26,2019-07-04,170152,167564,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-09,137755.96,3.5,Average
6736,681816850752,4990,4,79,2015-07-05,20518,20057,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-25,15281.63,6.75,Good
6737,960599250942,4991,3,67,2019-07-04,7012,3836,Active,INR,No,Yes,No,Yes,Yes,2026-04-01,5059.85,3.0,Excellent
6738,235775167754,4992,1,10,2024-07-02,25538,23565,Active,INR,Yes,No,No,Yes,Yes,2026-03-03,20136.53,3.5,Average
6739,913323116501,4993,1,81,2020-07-03,7625,7379,Active,INR,Yes,No,Yes,Yes,No,2026-04-08,8251.11,3.5,Good
6740,977228578250,4994,1,100,2013-07-05,26074,23606,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-28,19844.75,3.5,Good
6741,504408493130,4995,1,43,2023-07-03,54329,50122,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-06,48462.98,3.5,Poor
6742,190030949005,4996,1,5,2023-07-03,31724,29720,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-23,33686.31,3.5,Good
6743,958809899791,4996,1,27,2018-07-04,191657,187374,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-21,153333.43,3.5,Good
6744,861053407180,4997,1,29,2023-07-03,19362,19186,Active,INR,Yes,No,No,Yes,Yes,2026-06-10,17308.16,3.5,Average
6745,521769119298,4997,1,25,2017-07-04,48318,43500,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-22,37331.95,3.5,Average
6746,290468625144,4998,1,82,2017-07-04,691702,690274,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-01,506338.03,3.5,Average
6747,143732234260,4999,2,29,2011-07-06,165499,161180,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-02-04,173709.7,0.0,Excellent
6748,921402401735,5000,8,54,2013-07-05,732726,730796,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-19,692358.98,3.5,Good
6749,424052121337,5001,1,27,2022-07-03,141,-4122,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-28,124.36,3.5,Good
6750,937274133145,5002,1,54,2024-07-02,379911,376205,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-09,363402.38,3.5,Excellent
6751,773934801345,5003,1,63,2017-07-04,82341,77700,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-12,73760.23,3.5,Good
6752,290752465835,5004,1,91,2014-07-05,8267,6295,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-22,7686.55,3.5,Excellent
6753,201066348324,5005,1,98,2014-07-05,3902,2651,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-14,3203.54,3.5,Poor
6754,687084631844,5006,3,6,2017-07-04,11504,11037,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-14,10969.69,3.0,Average
6755,391274240305,5006,9,61,2020-07-03,23833,20318,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-11,24120.88,4.0,Good
6756,538414566643,5007,1,28,2020-07-03,34370,31499,Active,INR,No,Yes,Yes,No,Yes,2026-04-05,25459.01,3.5,Average
6757,581849031203,5008,1,46,2012-07-05,173503,170849,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-22,180806.39,3.5,Good
6758,882746179468,5009,2,28,2016-07-04,104800,100093,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-11,81553.19,0.0,Good
6759,941981646100,5009,1,37,2016-07-04,24513,22246,Active,INR,Yes,No,Yes,Yes,No,2026-06-15,21741.14,3.5,Excellent
6760,726047358170,5010,1,37,2014-07-05,28019,27520,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-22,23304.72,3.5,Good
6761,906887344735,5011,1,28,2024-07-02,51203,47936,Active,INR,Yes,No,Yes,Yes,No,2026-04-15,52891.4,3.5,Poor
6762,425972225317,5012,1,45,2014-07-05,133830,131337,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-02,126532.17,3.5,Poor
6763,236367936423,5013,1,31,2018-07-04,3550,1996,Active,INR,Yes,No,No,Yes,No,2026-03-11,3656.5,3.5,Good
6764,555410779422,5014,2,10,2024-07-02,8370,4547,Active,INR,Yes,No,No,Yes,Yes,2026-03-12,7081.23,0.0,Average
6765,902080910855,5015,3,29,2012-07-05,44455,39771,Active,INR,Yes,No,Yes,Yes,No,2026-05-17,32650.79,3.0,Poor
6766,341125469734,5015,1,90,2015-07-05,5621,4690,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-10,5763.24,3.5,Good
6767,220051174631,5016,2,100,2016-07-04,188415,183920,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-07,194273.02,0.0,Good
6768,101525809610,5017,3,83,2016-07-04,25766,25256,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-11,24204.28,3.0,Average
6769,398085456524,5018,1,95,2013-07-05,43326,40108,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-25,39340.12,3.5,Good
6770,450162393904,5019,1,39,2016-07-04,155338,151741,Dormant,INR,Yes,No,Yes,Yes,Yes,2026-04-04,159426.38,3.5,Average
6771,831730748010,5020,1,80,2011-07-06,25823,23258,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-08,19623.59,3.5,Good
6772,556676733882,5021,1,73,2022-07-03,259,-1205,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-20,234.88,3.5,Average
6773,868814914675,5022,1,99,2024-07-02,52063,48822,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-16,46737.5,3.5,Poor
6774,471478238325,5023,2,31,2024-07-02,23953,21898,Active,INR,Yes,Yes,No,Yes,No,2026-02-17,17473.48,0.0,Poor
6775,900693953311,5024,1,2,2020-07-03,43364,40099,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-16,37509.3,3.5,Good
6776,564452387090,5025,1,91,2014-07-05,49961,48878,Frozen,INR,Yes,No,Yes,Yes,No,2026-01-05,54713.02,3.5,Average
6777,180868955905,5025,3,84,2016-07-04,102916,100710,Active,INR,Yes,Yes,No,Yes,No,2026-03-31,108205.24,3.0,Good
6778,642501221706,5025,1,42,2021-07-03,37457,34609,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-13,32249.55,3.5,Average
6779,483969322967,5026,3,24,2022-07-03,21396,17699,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-15,21889.18,3.0,Average
6780,472396957036,5026,4,74,2025-07-02,186557,186454,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-18,130733.11,6.75,Poor
6781,233134288271,5027,4,13,2020-07-03,7674,5165,Frozen,INR,Yes,No,Yes,Yes,Yes,2026-01-04,7668.56,6.75,Poor
6782,710728860105,5027,4,63,2014-07-05,8285,8013,Dormant,INR,Yes,No,Yes,Yes,No,2026-05-30,7511.35,6.75,Good
6783,746835156708,5028,1,78,2024-07-02,3623,3318,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-01,3292.53,3.5,Good
6784,134731340641,5029,1,64,2020-07-03,24220,24043,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-24,26193.14,3.5,Good
6785,628584365993,5029,2,29,2016-07-04,8425,6965,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-09,6080.11,0.0,Excellent
6786,132926057215,5030,1,41,2015-07-05,577845,573917,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-02,413649.54,3.5,Excellent
6787,551357262824,5031,2,33,2022-07-03,122520,120132,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-03-31,128487.8,0.0,Average
6788,212302200771,5032,1,15,2020-07-03,6493,2097,Active,INR,Yes,No,Yes,Yes,No,2026-01-08,5758.2,3.5,Average
6789,726779787413,5033,1,35,2016-07-04,9686,6845,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-05,7824.38,3.5,Good
6790,992646355183,5034,1,82,2014-07-05,118620,114659,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-16,121094.83,3.5,Average
6791,117681977258,5035,2,34,2025-07-02,38640,36724,Active,INR,Yes,No,No,Yes,Yes,2026-05-23,33601.71,0.0,Good
6792,534877992680,5035,1,36,2019-07-04,79520,74584,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-19,80809.16,3.5,Average
6793,385632557000,5036,1,30,2011-07-06,46055,42221,Active,INR,Yes,No,No,Yes,No,2026-06-05,35882.93,3.5,Good
6794,431775098358,5037,1,94,2012-07-05,83532,83006,Active,INR,Yes,Yes,No,Yes,Yes,2026-07-02,60209.4,3.5,Poor
6795,264476929604,5038,3,19,2020-07-03,138490,138033,Active,INR,No,Yes,No,Yes,Yes,2026-03-02,123908.52,3.0,Good
6796,976097350392,5039,2,71,2018-07-04,1339969,1337813,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-10,1272150.57,0.0,Excellent
6797,617877940676,5040,2,9,2026-07-02,28286,24452,Active,INR,Yes,Yes,No,Yes,Yes,2026-01-11,26050.0,0.0,Good
6798,636303867538,5041,1,92,2018-07-04,325251,320971,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-20,259891.59,3.5,Excellent
6799,956657784983,5042,1,44,2020-07-03,24259,23943,Active,INR,Yes,Yes,No,Yes,Yes,2026-03-05,23887.08,3.5,Poor
6800,484222953600,5043,1,68,2014-07-05,369080,366069,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-04,286452.01,3.5,Average
6801,824572861497,5044,3,41,2015-07-05,89474,86286,Active,INR,Yes,Yes,No,Yes,Yes,2026-06-09,68822.02,3.0,Good
6802,141136897496,5044,1,38,2017-07-04,7053,6130,Active,INR,No,Yes,Yes,Yes,Yes,2026-03-10,6450.79,3.5,Average
6803,559397383276,5045,3,88,2026-07-02,31313,26530,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-06,25667.79,3.0,Good
6804,898688089297,5046,1,25,2011-07-06,40649,40452,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-02-07,34214.45,3.5,Poor
6805,823498482714,5047,3,27,2018-07-04,27984,25903,Active,INR,Yes,Yes,No,Yes,No,2026-03-30,29205.12,3.0,Excellent
6806,810263258672,5047,2,48,2019-07-04,26046,22475,Active,INR,No,Yes,Yes,Yes,No,2026-02-04,24133.31,0.0,Good
6807,881386433513,5047,2,16,2026-07-02,5619,4051,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-02,5529.35,0.0,Good
6808,877603039340,5048,3,34,2022-07-03,1409496,1408603,Active,INR,Yes,No,Yes,Yes,No,2026-01-07,1159084.17,3.0,Good
6809,614461228693,5048,1,100,2024-07-02,87229,84130,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-05-02,65612.14,3.5,Average
6810,654716143832,5049,1,11,2020-07-03,8587,6135,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-13,6373.62,3.5,Good
6811,134916045650,5049,1,21,2023-07-03,214515,210223,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-29,163954.21,3.5,Poor
6812,253061794183,5050,1,15,2017-07-04,358639,357348,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-28,353698.9,3.5,Poor
6813,525071774431,5051,1,86,2014-07-05,194995,191365,Active,INR,Yes,No,Yes,No,Yes,2026-01-03,148809.47,3.5,Good
6814,525984968885,5052,1,37,2016-07-04,874,-2803,Dormant,INR,Yes,No,Yes,Yes,Yes,2026-04-12,671.65,3.5,Excellent
6815,427482261038,5052,1,88,2017-07-04,139739,134910,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-13,107744.04,3.5,Good
6816,200679184951,5053,1,90,2016-07-04,18965,15509,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-28,17325.47,3.5,Excellent
6817,504307680299,5053,3,56,2019-07-04,136566,135565,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-12,107695.3,3.0,Excellent
6818,592021052238,5054,1,9,2012-07-05,24019,21998,Active,INR,Yes,No,Yes,Yes,No,2026-03-19,21638.18,3.5,Good
6819,107469514018,5055,4,89,2014-07-05,885074,881118,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-08,632121.04,6.75,Poor
6820,551999712691,5056,1,99,2017-07-04,75227,73755,Active,INR,No,Yes,No,Yes,No,2026-03-23,60568.62,3.5,Excellent
6821,953920547107,5057,3,36,2025-07-02,2882,271,Active,INR,Yes,No,Yes,Yes,Yes,2026-05-16,2805.09,3.0,Average
6822,831247454979,5058,1,50,2017-07-04,145354,142087,Active,INR,Yes,No,Yes,Yes,No,2026-01-19,150892.39,3.5,Good
6823,619062679442,5058,2,89,2011-07-06,12545,8588,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-22,8976.78,0.0,Excellent
6824,579363666341,5059,1,22,2024-07-02,15528,12702,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-10,14484.85,3.5,Good
6825,680103250779,5059,1,42,2026-07-02,11710,9013,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-02,8764.96,3.5,Good
6826,319952744901,5059,1,60,2014-07-05,4211950,4208213,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-29,2965534.19,3.5,Good
6827,457399279130,5060,2,75,2018-07-04,780,-422,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-03,639.09,0.0,Good
6828,711071623509,5061,3,43,2026-07-02,37120,35479,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-04,34500.94,3.0,Excellent
6829,166142280139,5061,2,77,2023-07-03,36783,34328,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-21,32204.76,0.0,Poor
6830,128738451262,5062,10,84,2025-07-02,80145,78734,Active,INR,No,No,Yes,Yes,Yes,2026-06-05,80445.77,3.5,Good
6831,133771633290,5063,1,19,2023-07-03,83,65,Active,INR,Yes,Yes,Yes,Yes,No,2026-03-13,74.55,3.5,Average
6832,728757670552,5064,6,80,2024-07-02,3439,-1224,Active,INR,Yes,No,Yes,Yes,No,2026-03-21,2950.17,3.5,Good
6833,272618635153,5065,1,94,2021-07-03,18071,15239,Active,INR,No,Yes,Yes,Yes,No,2026-03-29,13788.61,3.5,Excellent
6834,349257288262,5066,1,60,2018-07-04,96115,91813,Active,INR,No,Yes,Yes,Yes,No,2026-04-02,85230.29,3.5,Average
6835,774984862479,5067,2,64,2014-07-05,79493,77873,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-23,82238.9,0.0,Good
6836,937576970869,5068,1,36,2014-07-05,49947,46421,Active,INR,Yes,No,Yes,Yes,Yes,2026-04-10,42361.44,3.5,Good
6837,613746342277,5069,1,21,2025-07-02,100892,96059,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-13,100925.68,3.5,Excellent
6838,826401028179,5070,1,90,2020-07-03,45112,43790,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-08,34092.4,3.5,Good
6839,522538916657,5070,1,60,2019-07-04,2500,-347,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-17,2095.06,3.5,Average
6840,446296927880,5071,1,37,2012-07-05,91240,89742,Active,INR,Yes,Yes,Yes,No,No,2026-06-03,96143.29,3.5,Good
6841,170520887194,5072,1,8,2026-07-02,136879,133671,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-15,131258.82,3.5,Good
6842,787512564047,5073,1,60,2013-07-05,151226,150181,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-04,127377.18,3.5,Excellent
6843,170927801866,5074,3,14,2014-07-05,222091,218236,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-23,163192.27,3.0,Excellent
6844,505982776082,5075,1,22,2025-07-02,103357,103244,Active,INR,Yes,No,Yes,Yes,No,2026-06-01,79672.96,3.5,Average
6845,507906581643,5076,1,90,2015-07-05,27003,25773,Active,INR,Yes,No,Yes,Yes,Yes,2026-03-22,26386.05,3.5,Good
6846,206817771127,5077,9,23,2019-07-04,71863,69599,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-24,65871.04,4.0,Excellent
6847,145663480291,5077,1,28,2019-07-04,18870,18468,Active,INR,Yes,No,No,Yes,Yes,2026-03-07,19560.18,3.5,Poor
6848,282926847112,5078,5,43,2019-07-04,118730,114008,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-17,105028.71,6.25,Good
6849,936915146029,5079,1,47,2017-07-04,19057,14699,Active,INR,Yes,Yes,No,Yes,No,2026-03-29,18771.46,3.5,Average
6850,793953215898,5080,1,94,2012-07-05,3213,1933,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-27,2460.16,3.5,Excellent
6851,637090851679,5080,1,9,2026-07-02,47382,46820,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-10,52031.47,3.5,Good
6852,492294047105,5081,1,95,2020-07-03,184838,180665,Dormant,INR,Yes,Yes,Yes,Yes,Yes,2026-03-27,162574.24,3.5,Good
6853,609995241455,5082,1,63,2015-07-05,21713,16783,Active,INR,No,Yes,Yes,Yes,Yes,2026-01-24,16436.4,3.5,Excellent
6854,330200597693,5083,1,6,2017-07-04,291642,287202,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-19,261956.92,3.5,Average
6855,239926386601,5084,1,61,2014-07-05,7848,4312,Active,INR,Yes,Yes,No,Yes,Yes,2026-05-15,7974.82,3.5,Average
6856,863339251113,5085,1,31,2017-07-04,95538,91702,Active,INR,Yes,No,Yes,Yes,No,2026-01-19,82149.67,3.5,Good
6857,450267019259,5085,3,37,2014-07-05,12066,8503,Active,INR,Yes,No,Yes,Yes,Yes,2026-02-13,9823.26,3.0,Average
6858,483357538314,5086,1,35,2014-07-05,168278,165965,Active,INR,Yes,Yes,Yes,No,No,2026-04-28,126814.41,3.5,Poor
6859,420296370638,5087,1,93,2014-07-05,191194,188440,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-23,175185.15,3.5,Average
6860,916491332781,5088,3,46,2025-07-02,130155,129207,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-12,127821.8,3.0,Excellent
6861,431368551564,5088,1,68,2024-07-02,187705,187157,Active,INR,No,Yes,Yes,Yes,Yes,2026-04-07,153917.41,3.5,Good
6862,610790736547,5089,1,8,2025-07-02,16153,15281,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-08,13050.91,3.5,Good
6863,804918364279,5090,1,68,2015-07-05,4309,1731,Active,INR,Yes,Yes,Yes,Yes,No,2026-04-17,3532.37,3.5,Average
6864,995187269405,5091,1,47,2012-07-05,23647,23129,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-10,19588.91,3.5,Good
6865,495074967171,5092,1,88,2026-07-02,24058,22783,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-27,21079.84,3.5,Good
6866,768020108058,5093,3,82,2017-07-04,15165,12271,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-13,14236.93,3.0,Average
6867,542492247614,5094,3,9,2016-07-04,1411,-1913,Active,INR,Yes,No,No,Yes,Yes,2026-05-12,1357.84,3.0,Poor
6868,690781666706,5094,1,14,2016-07-04,454862,454617,Active,INR,No,Yes,Yes,Yes,Yes,2026-06-25,375422.53,3.5,Average
6869,677314019842,5095,2,76,2024-07-02,14469,11570,Active,INR,Yes,Yes,No,Yes,Yes,2026-02-18,15375.16,0.0,Good
6870,139350950933,5096,1,23,2024-07-02,177063,174686,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-10,189900.6,3.5,Good
6871,167732678315,5096,1,66,2023-07-03,24301,22329,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-16,20733.07,3.5,Good
6872,796564612772,5097,1,7,2018-07-04,401186,397762,Active,INR,Yes,Yes,Yes,No,No,2026-06-25,430789.07,3.5,Good
6873,810592449367,5097,1,31,2018-07-04,51822,50931,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-12,44958.23,3.5,Excellent
6874,334220288311,5098,1,16,2017-07-04,110883,108872,Active,INR,Yes,No,Yes,Yes,No,2026-06-11,82641.46,3.5,Good
6875,935026378138,5099,1,37,2016-07-04,152547,151243,Active,INR,No,Yes,Yes,Yes,No,2026-04-09,133968.59,3.5,Good
6876,320594389138,5100,1,86,2023-07-03,17343,16853,Active,INR,No,Yes,Yes,Yes,Yes,2026-05-07,14235.99,3.5,Poor
6877,770580832679,5101,1,17,2018-07-04,571970,569858,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-22,440593.01,3.5,Good
6878,469079724285,5102,1,48,2018-07-04,113422,110740,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-06,90795.04,3.5,Good
6879,347450294203,5103,2,42,2011-07-06,2788139,2788106,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-16,2007597.67,0.0,Average
6880,479901541727,5104,1,62,2026-07-02,2847,2004,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-06-23,3031.18,3.5,Poor
6881,243856402607,5104,1,41,2020-07-03,105106,101091,Active,INR,Yes,Yes,No,Yes,Yes,2026-04-05,95286.86,3.5,Average
6882,250984534535,5105,3,5,2016-07-04,50322,46408,Active,INR,Yes,No,No,Yes,No,2026-05-29,39604.8,3.0,Excellent
6883,221264751780,5106,1,62,2022-07-03,33718,30884,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-09,30394.21,3.5,Excellent
6884,715016962425,5107,1,57,2015-07-05,38742,34923,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-07-01,29740.66,3.5,Average
6885,344768457935,5108,1,47,2024-07-02,41270,38324,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-19,39468.81,3.5,Good
6886,432838657934,5109,1,67,2011-07-06,91775,88359,Active,INR,Yes,No,Yes,Yes,Yes,2026-06-03,81993.38,3.5,Excellent
6887,935665511330,5110,3,13,2012-07-05,5276,1970,Active,INR,No,Yes,No,Yes,Yes,2026-06-30,4307.61,3.0,Excellent
6888,778799204841,5111,1,45,2011-07-06,145494,142119,Active,INR,Yes,Yes,Yes,Yes,No,2026-01-25,145455.23,3.5,Average
6889,898872261207,5112,3,67,2017-07-04,21549,21340,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-01-12,22719.74,3.0,Excellent
6890,412327532110,5113,1,58,2011-07-06,59853,57810,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-29,55855.9,3.5,Good
6891,724941002310,5114,1,16,2021-07-03,11989,9959,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-23,10810.82,3.5,Average
6892,572502110554,5115,2,24,2026-07-02,190906,187776,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-04-14,182057.13,0.0,Poor
6893,148061506027,5116,1,74,2017-07-04,461755,457768,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-13,488728.43,3.5,Average
6894,934914334289,5117,7,64,2025-07-02,104986,103369,Active,INR,Yes,No,Yes,Yes,Yes,2026-01-30,85310.68,3.5,Good
6895,274648253897,5117,2,98,2021-07-03,7920,5151,Active,INR,No,Yes,Yes,Yes,Yes,2026-05-31,7497.97,0.0,Good
6896,237000865446,5118,1,89,2012-07-05,73064,71429,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-18,54378.78,3.5,Good
6897,287577292091,5119,1,92,2025-07-02,4670714,4667811,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-03-22,4265500.28,3.5,Poor
6898,133533959212,5120,1,68,2025-07-02,181121,180802,Active,INR,Yes,Yes,Yes,Yes,No,2026-02-20,198695.34,3.5,Good
6899,204205524451,5121,1,43,2012-07-05,46563,46264,Active,INR,Yes,Yes,Yes,Yes,No,2026-06-27,42458.57,3.5,Good
6900,872856425509,5122,3,34,2011-07-06,2166784,2166693,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-05-03,1658735.77,3.0,Poor
6901,323511554122,5123,1,55,2025-07-02,177911,175816,Active,INR,Yes,Yes,Yes,Yes,Yes,2026-02-26,159782.92,3.5,Good
6902,765392308105,5123,1,68,2023-07-03,9942,5061,Active,INR,Yes,Yes,Yes,Yes,No,2026-05-07,8292.57,3.5,Good
