beneficiary_id,beneficiary_code,account_id,beneficiary_name,beneficiary_bank,beneficiary_account_number,ifsc_code,relationship,beneficiary_type,city,state,mobile_number,email,added_date,status
23057,BEN844722,12780,Krishna Behl,IDFC FIRST Bank,634771962455,BKAI658899,Other,External,Bhiwandi,Goa,3452498336,krishna.behl@gmail.com,2024-01-15,Active
23058,BEN744494,12780,Azad Gopal,Bandhan Bank,983350094442,BKAI824481,Other,External,Karawal Nagar,Karnataka,9729369206,azad.gopal@gmail.com,2023-05-21,Active
23059,BEN822765,12780,Saksham Sawhney,Yes Bank,411478610279,BKAI375882,Spouse,External,Loni,Gujarat,7864216656,saksham.sawhney@gmail.com,2023-01-08,Active
23060,BEN269356,12781,Siddharth Halder,Yes Bank,269831224718,BKAI605568,Self,External,Kolhapur,Andhra Pradesh,3270223175,siddharth.halder@gmail.com,2017-08-13,Active
23061,BEN697800,12782,Umang Sheth,ICICI Bank,572548958968,BKAI494767,Friend,External,Kottayam,Bihar,0691734390,umang.sheth@gmail.com,2018-04-08,Active
23062,BEN263321,12783,Qushi Gole,Canara Bank,553972334065,BKAI645437,Other,External,Mira-Bhayandar,Rajasthan,2619270844,qushi.gole@gmail.com,2023-03-24,Active
23063,BEN936267,12784,Balveer Bhakta,IndusInd Bank,403802095577,BKAI967870,Self,External,Kota,Kerala,6547706239,balveer.bhakta@gmail.com,2018-03-11,Active
23064,BEN919045,12784,Gopal Mistry,BankAI,340034467336,BKAI981745,Father,Internal,Akola,Gujarat,4227965685,gopal.mistry@gmail.com,2018-11-06,Active
23065,BEN773167,12784,Amrita Shere,BankAI,634226759978,BKAI411853,Spouse,Internal,Avadi,Himachal Pradesh,2269540476,amrita.shere@gmail.com,2023-06-16,Active
23066,BEN223190,12785,Ranveer Chaudhuri,Bank of Baroda,974933683936,BKAI497137,Self,External,Kakinada,Haryana,6804512865,ranveer.chaudhuri@gmail.com,2017-12-05,Active
23067,BEN909441,12785,Jagvi Subramanian,BankAI,327852570567,BKAI293660,Sister,Internal,Gopalpur,Jharkhand,5282955943,jagvi.subramanian@gmail.com,2019-02-14,Active
23068,BEN286996,12787,Osha Tiwari,BankAI,486140520759,BKAI760416,Spouse,Internal,Bangalore,Tamil Nadu,8266103052,osha.tiwari@gmail.com,2023-12-18,Active
23069,BEN494186,12787,Ojas Hans,IDFC FIRST Bank,213263435588,BKAI616780,Self,External,Bhilwara,Kerala,8328856170,ojas.hans@gmail.com,2025-04-30,Active
23070,BEN542942,12787,Bina Karan,BankAI,846588216612,BKAI107120,Friend,Internal,Ratlam,Uttar Pradesh,7839136989,bina.karan@gmail.com,2026-02-20,Active
23071,BEN424049,12788,Shivani Saini,Yes Bank,783588885057,BKAI249181,Self,External,Akola,Sikkim,4204120905,shivani.saini@gmail.com,2023-04-11,Active
23072,BEN417343,12788,Siddharth Suresh,Union Bank of India,835180156727,BKAI312070,Other,External,Belgaum,Haryana,4089963611,siddharth.suresh@gmail.com,2023-12-12,Active
23073,BEN327743,12788,Riya Rattan,IndusInd Bank,463881351103,BKAI412281,Friend,External,Sasaram,Himachal Pradesh,0039489960,riya.rattan@gmail.com,2020-10-06,Active
23074,BEN940359,12789,Indira Kant,ICICI Bank,304930667605,BKAI782868,Spouse,External,Gudivada,Himachal Pradesh,0503920816,indira.kant@gmail.com,2022-02-23,Active
23075,BEN210994,12789,Nakul Vohra,Bandhan Bank,343473056065,BKAI108315,Friend,External,Davanagere,Tamil Nadu,2729444035,nakul.vohra@gmail.com,2019-07-17,Active
23076,BEN914431,12789,Radha Nadkarni,Canara Bank,315298417708,BKAI346065,Father,External,Madanapalle,Telangana,1957012677,radha.nadkarni@gmail.com,2024-10-08,Active
23077,BEN637541,12790,Aarini Agarwal,BankAI,736217341910,BKAI956420,Self,Internal,Adoni,Maharashtra,9191745686,aarini.agarwal@gmail.com,2021-02-14,Active
23078,BEN979759,12791,Tejas Mander,State Bank of India,468851565813,BKAI775935,Father,External,Nadiad,Uttar Pradesh,3500486072,tejas.mander@gmail.com,2020-08-01,Active
23079,BEN890424,12791,Jeevika Kalla,Punjab National Bank,117740599843,BKAI326140,Business Partner,External,Surat,Meghalaya,5653542265,jeevika.kalla@gmail.com,2022-01-12,Active
23080,BEN989917,12792,Girik Dhillon,Indian Bank,550129793392,BKAI380126,Spouse,External,Secunderabad,Karnataka,7807971266,girik.dhillon@gmail.com,2025-06-28,Active
23081,BEN875356,12793,Balvan Garde,State Bank of India,677042047602,BKAI768158,Sister,External,Mehsana,Uttarakhand,8335589827,balvan.garde@gmail.com,2017-12-21,Active
23082,BEN343802,12793,Nisha Comar,IndusInd Bank,669277027749,BKAI909924,Mother,External,Mirzapur,Andhra Pradesh,7115447896,nisha.comar@gmail.com,2019-06-07,Active
23083,BEN149851,12795,Ryan Solanki,BankAI,756756095048,BKAI144734,Father,Internal,Rajahmundry,Sikkim,6457264807,ryan.solanki@gmail.com,2016-10-02,Active
23084,BEN394508,12796,Wahab Bhattacharyya,Canara Bank,535593182615,BKAI898373,Spouse,External,Bhubaneswar,Manipur,2339520472,wahab.bhattacharyya@gmail.com,2018-03-26,Active
23085,BEN429469,12797,Bhanumati Dash,BankAI,742885219063,BKAI573549,Spouse,Internal,Kamarhati,Kerala,0879800955,bhanumati.dash@gmail.com,2021-06-20,Active
23086,BEN557342,12798,Fitan Kata,Kotak Mahindra Bank,525473283170,BKAI145552,Business Partner,External,Sultan Pur Majra,Haryana,9293320797,fitan.kata@gmail.com,2025-12-20,Active
23087,BEN964594,12800,Riya Jain,Bandhan Bank,438444360192,BKAI477872,Sister,External,Jalgaon,Bihar,4249086474,riya.jain@gmail.com,2023-02-22,Active
23088,BEN905640,12800,Charles Borah,BankAI,132056615030,BKAI858360,Brother,Internal,Phusro,Maharashtra,5963902775,charles.borah@gmail.com,2022-01-22,Active
23089,BEN230646,12800,Oliver Kala,BankAI,826794721591,BKAI567833,Employee,Internal,Dharmavaram,Sikkim,9817748591,oliver.kala@gmail.com,2024-12-04,Active
23090,BEN342195,12802,Unni Prakash,BankAI,840136358886,BKAI359472,Self,Internal,Raurkela Industrial Township,Kerala,7110169282,unni.prakash@gmail.com,2025-11-21,Active
23091,BEN832640,12802,Nidra Bandi,Canara Bank,787568558984,BKAI234202,Father,External,Rajahmundry,Karnataka,5467967648,nidra.bandi@gmail.com,2020-10-30,Active
23092,BEN685245,12802,Jairaj Kamdar,Yes Bank,638726778300,BKAI592659,Self,External,Hospet,Gujarat,3849158628,jairaj.kamdar@gmail.com,2019-01-05,Active
23093,BEN496688,12803,Zaitra Malhotra,Axis Bank,310923505591,BKAI871983,Self,External,Solapur,Goa,7582981280,zaitra.malhotra@gmail.com,2018-05-01,Active
23094,BEN401510,12803,Guneet Shan,Bank of Baroda,764889619297,BKAI953483,Father,External,Ujjain,Uttarakhand,3485964147,guneet.shan@gmail.com,2026-05-09,Active
23095,BEN950648,12804,Omkaar Sharaf,Kotak Mahindra Bank,760778966106,BKAI875537,Friend,External,Kadapa,Tamil Nadu,5255479169,omkaar.sharaf@gmail.com,2025-07-01,Active
23096,BEN395981,12804,Warda Kalla,IndusInd Bank,696115908114,BKAI416542,Friend,External,Karnal,Assam,3736100747,warda.kalla@gmail.com,2017-01-29,Active
23097,BEN459702,12805,Arunima Bhattacharyya,BankAI,529072142943,BKAI164469,Brother,Internal,Allahabad,Gujarat,5406974083,arunima.bhattacharyya@gmail.com,2025-09-27,Active
23098,BEN739246,12806,Yashasvi Shetty,Union Bank of India,136947605847,BKAI730977,Friend,External,Serampore,Tamil Nadu,8610915691,yashasvi.shetty@gmail.com,2023-03-22,Active
23099,BEN554670,12806,Jagvi Bhalla,Yes Bank,282631000670,BKAI736492,Self,External,Raebareli,Madhya Pradesh,9667476191,jagvi.bhalla@gmail.com,2026-04-01,Active
23100,BEN960862,12806,Bachittar Lala,State Bank of India,444196576776,BKAI306003,Sister,External,Udupi,Gujarat,0695316390,bachittar.lala@gmail.com,2017-10-29,Active
23101,BEN687007,12806,Harrison Nagy,BankAI,637647563112,BKAI853277,Other,Internal,Ratlam,West Bengal,2908810182,harrison.nagy@gmail.com,2021-03-15,Active
23102,BEN870412,12807,Vidhi Ravi,HDFC Bank,282743055443,BKAI857856,Friend,External,Singrauli,Uttar Pradesh,6348821808,vidhi.ravi@gmail.com,2018-10-12,Inactive
23103,BEN947553,12809,Krishna Kota,BankAI,921588620823,BKAI177390,Friend,Internal,Mau,Himachal Pradesh,5410469758,krishna.kota@gmail.com,2017-03-30,Active
23104,BEN724590,12810,Barkha Talwar,BankAI,190591714210,BKAI527669,Spouse,Internal,Etawah,Uttarakhand,6782514577,barkha.talwar@gmail.com,2020-11-28,Active
23105,BEN582715,12811,Falguni Nayar,IndusInd Bank,352545235517,BKAI110888,Friend,External,Surendranagar Dudhrej,Arunachal Pradesh,9897149109,falguni.nayar@gmail.com,2020-08-29,Active
23106,BEN631516,12811,Utkarsh Shetty,Yes Bank,587170017608,BKAI943420,Father,External,Amroha,Kerala,0967041152,utkarsh.shetty@gmail.com,2016-07-11,Active
23107,BEN605321,12813,Nidhi Prabhakar,IDFC FIRST Bank,886381149537,BKAI299672,Friend,External,Tezpur,Jharkhand,2457190161,nidhi.prabhakar@gmail.com,2023-03-02,Active
23108,BEN354490,12813,Meera Savant,BankAI,426388770489,BKAI558698,Sister,Internal,Haldia,Sikkim,2270202595,meera.savant@gmail.com,2023-12-21,Active
23109,BEN283688,12813,Aachal Dani,ICICI Bank,866774252443,BKAI356981,Father,External,Bijapur,Rajasthan,3202153344,aachal.dani@gmail.com,2023-10-28,Active
23110,BEN402591,12814,Yagnesh Nair,Kotak Mahindra Bank,641782400415,BKAI774216,Self,External,Etawah,Uttarakhand,0595557016,yagnesh.nair@gmail.com,2016-12-05,Active
23111,BEN858000,12815,Unnati Patla,Punjab National Bank,164553675353,BKAI981246,Mother,External,Pune,Tamil Nadu,9070575432,unnati.patla@gmail.com,2022-09-17,Active
23112,BEN976401,12816,Eesha Deshmukh,Union Bank of India,477061785375,BKAI155938,Friend,External,Shahjahanpur,Meghalaya,8478231758,eesha.deshmukh@gmail.com,2017-02-17,Active
23113,BEN786972,12817,Hardik Tandon,HDFC Bank,443247414700,BKAI224697,Other,External,Dehradun,Uttar Pradesh,9815916981,hardik.tandon@gmail.com,2019-12-27,Active
23114,BEN565784,12817,Patrick Basu,IDFC FIRST Bank,913297960477,BKAI386754,Mother,External,Ujjain,Maharashtra,4561653075,patrick.basu@gmail.com,2025-02-20,Active
23115,BEN502383,12817,Anamika Pau,AU Small Finance Bank,276429853721,BKAI113677,Friend,External,Cuttack,Punjab,5460090317,anamika.pau@gmail.com,2017-11-05,Active
23116,BEN210289,12818,Patrick Dixit,Bandhan Bank,663519672794,BKAI580812,Other,External,Giridih,West Bengal,8148232770,patrick.dixit@gmail.com,2022-03-18,Active
23117,BEN272028,12818,Simon Ray,Axis Bank,467201952829,BKAI436477,Brother,External,Gwalior,West Bengal,5039499741,simon.ray@gmail.com,2025-03-12,Active
23118,BEN446027,12818,Kashish Wable,Bank of Baroda,945288327612,BKAI739920,Friend,External,Surat,Telangana,9786524610,kashish.wable@gmail.com,2021-05-31,Active
23119,BEN444875,12818,Caleb Aggarwal,Canara Bank,172225058163,BKAI747294,Mother,External,Surat,Sikkim,7255954972,caleb.aggarwal@gmail.com,2021-01-01,Active
23120,BEN346204,12819,Ishita Chadha,Union Bank of India,894726384913,BKAI823855,Other,External,Miryalaguda,Chhattisgarh,2743838971,ishita.chadha@gmail.com,2020-07-22,Active
23121,BEN971230,12820,Hamsini Joshi,BankAI,485194543932,BKAI146014,Mother,Internal,Nanded,Tamil Nadu,2087210184,hamsini.joshi@gmail.com,2019-04-11,Active
23122,BEN773266,12820,Tarak Sangha,IDFC FIRST Bank,492791326412,BKAI301062,Other,External,Rourkela,Goa,7455064839,tarak.sangha@gmail.com,2021-03-09,Active
23123,BEN654567,12821,Pushti Barad,ICICI Bank,755719240360,BKAI423437,Father,External,Kumbakonam,Goa,1422791400,pushti.barad@gmail.com,2025-05-09,Active
23124,BEN976470,12823,Shivani Merchant,State Bank of India,538222834542,BKAI393494,Business Partner,External,Surendranagar Dudhrej,Rajasthan,9656178883,shivani.merchant@gmail.com,2025-05-24,Active
23125,BEN903603,12823,Ayaan Dalal,AU Small Finance Bank,996570034497,BKAI733054,Friend,External,Jabalpur,Uttarakhand,9187963942,ayaan.dalal@gmail.com,2020-06-23,Active
23126,BEN107772,12824,Aadhya Kala,BankAI,722541566371,BKAI372220,Mother,Internal,Jorhat,Telangana,2911426311,aadhya.kala@gmail.com,2022-08-07,Active
23127,BEN648395,12824,Imaran Sehgal,Kotak Mahindra Bank,575843185058,BKAI693405,Brother,External,Kalyan-Dombivli,Jharkhand,0582066735,imaran.sehgal@gmail.com,2022-12-04,Active
23128,BEN923536,12825,Wishi Pathak,BankAI,643619855171,BKAI558293,Self,Internal,Loni,Tripura,1097141211,wishi.pathak@gmail.com,2025-03-10,Active
23129,BEN536069,12825,Michael Buch,Axis Bank,207114493165,BKAI140117,Employee,External,Akola,Madhya Pradesh,1195406278,michael.buch@gmail.com,2018-07-22,Active
23130,BEN831795,12827,Naveen Andra,IDFC FIRST Bank,375824786959,BKAI572583,Spouse,External,Hyderabad,West Bengal,3983384993,naveen.andra@gmail.com,2024-06-01,Active
23131,BEN611262,12828,Sarthak Panchal,Union Bank of India,329443936709,BKAI390334,Self,External,Agartala,Goa,4228466157,sarthak.panchal@gmail.com,2024-08-20,Active
23132,BEN891336,12829,Eshana Rout,BankAI,454474036882,BKAI699623,Self,Internal,Rewa,Mizoram,0246978898,eshana.rout@gmail.com,2024-09-29,Active
23133,BEN392380,12829,Ekantika Chaudry,Bandhan Bank,931318235040,BKAI397266,Father,External,Raebareli,Tamil Nadu,3663726801,ekantika.chaudry@gmail.com,2025-06-04,Active
23134,BEN643462,12830,Forum Thakkar,Indian Bank,191440318807,BKAI873684,Friend,External,Nagercoil,Chhattisgarh,1856500060,forum.thakkar@gmail.com,2025-11-08,Active
23135,BEN826507,12830,Hritik Gour,BankAI,713323507439,BKAI884791,Business Partner,Internal,Amravati,Assam,1241165550,hritik.gour@gmail.com,2024-04-24,Active
23136,BEN265484,12830,Sanya Kakar,Canara Bank,232110760841,BKAI363528,Sister,External,Siwan,Tripura,9822303330,sanya.kakar@gmail.com,2024-01-04,Active
23137,BEN505468,12830,Amaira Rattan,IndusInd Bank,834416977630,BKAI746912,Friend,External,Ujjain,Goa,4114842581,amaira.rattan@gmail.com,2024-12-30,Active
23138,BEN178628,12831,Simon Cheema,Bandhan Bank,155424099138,BKAI515615,Business Partner,External,Naihati,Arunachal Pradesh,2002357398,simon.cheema@gmail.com,2017-11-28,Active
23139,BEN913120,12832,Leena Wason,HDFC Bank,141379227042,BKAI712909,Other,External,Sagar,Tripura,6484251224,leena.wason@gmail.com,2017-09-15,Active
23140,BEN706018,12832,Bhavika Nadkarni,BankAI,728224194553,BKAI692524,Spouse,Internal,Bharatpur,Goa,1196128886,bhavika.nadkarni@gmail.com,2022-04-25,Active
23141,BEN435067,12832,Nitesh Merchant,BankAI,223196824729,BKAI864086,Employer,Internal,Muzaffarnagar,Karnataka,4574237086,nitesh.merchant@gmail.com,2026-05-11,Active
23142,BEN289758,12833,Radhika Venkataraman,AU Small Finance Bank,868773256486,BKAI384961,Friend,External,Phagwara,Assam,7251118452,radhika.venkataraman@gmail.com,2021-09-05,Active
23143,BEN258220,12833,Amrita Suresh,Kotak Mahindra Bank,306812630738,BKAI803212,Brother,External,Nellore,Assam,7623698786,amrita.suresh@gmail.com,2022-06-18,Active
23144,BEN574536,12833,Bhavna Loke,State Bank of India,971756861741,BKAI459657,Friend,External,Suryapet,Bihar,4627594562,bhavna.loke@gmail.com,2021-05-25,Active
23145,BEN178871,12833,Harish Borra,HDFC Bank,159458318750,BKAI241750,Self,External,Satna,Andhra Pradesh,1306022487,harish.borra@gmail.com,2026-02-06,Active
23146,BEN492537,12834,Reva Bora,Kotak Mahindra Bank,847145520067,BKAI299835,Father,External,Ramagundam,Kerala,4260634916,reva.bora@gmail.com,2019-09-14,Active
23147,BEN777872,12834,Panini Verma,BankAI,753316138777,BKAI683208,Father,Internal,Berhampur,Punjab,0546581338,panini.verma@gmail.com,2020-08-05,Active
23148,BEN858990,12834,Yamini Rattan,BankAI,565627879556,BKAI158063,Spouse,Internal,Ulhasnagar,Nagaland,7746529714,yamini.rattan@gmail.com,2020-05-09,Active
23149,BEN556442,12834,Mitali Kara,Indian Bank,597319866770,BKAI745564,Father,External,Ghaziabad,Jharkhand,2237447606,mitali.kara@gmail.com,2022-08-14,Active
23150,BEN571982,12835,Maanav Sharaf,BankAI,264309875209,BKAI593691,Friend,Internal,Lucknow,Haryana,9765244066,maanav.sharaf@gmail.com,2021-09-18,Active
23151,BEN860013,12835,Diya Aurora,Bank of Baroda,675021887423,BKAI856056,Self,External,Gaya,Andhra Pradesh,4789651840,diya.aurora@gmail.com,2017-02-02,Active
23152,BEN571522,12835,Nidra Oza,HDFC Bank,589421087740,BKAI729139,Friend,External,Tadipatri,Bihar,3831427550,nidra.oza@gmail.com,2020-06-03,Inactive
23153,BEN221922,12836,Noah Krish,Canara Bank,815149007236,BKAI408039,Friend,External,Dewas,Himachal Pradesh,7864761085,noah.krish@gmail.com,2025-02-01,Active
23154,BEN592306,12836,Jhalak Kadakia,BankAI,713256775562,BKAI612308,Business Partner,Internal,Ambala,Arunachal Pradesh,7791553171,jhalak.kadakia@gmail.com,2022-09-16,Active
23155,BEN864642,12837,Oni Gupta,IDFC FIRST Bank,567053761441,BKAI627618,Mother,External,Khammam,Uttar Pradesh,4586841671,oni.gupta@gmail.com,2022-02-17,Active
23156,BEN641013,12837,Ekaraj Atwal,Bank of Baroda,224081067665,BKAI745860,Sister,External,Motihari,Nagaland,9408102051,ekaraj.atwal@gmail.com,2019-05-22,Active
23157,BEN153681,12838,Samuel Srinivasan,ICICI Bank,162659761481,BKAI331568,Father,External,Jalandhar,Uttarakhand,0718677408,samuel.srinivasan@gmail.com,2023-01-14,Active
23158,BEN857659,12838,Falak Bal,Yes Bank,670891672008,BKAI633487,Sister,External,Patiala,Bihar,0258247006,falak.bal@gmail.com,2024-02-13,Active
23159,BEN431787,12838,Rishi Char,Axis Bank,756046388645,BKAI563727,Spouse,External,Machilipatnam,Jharkhand,0283715629,rishi.char@gmail.com,2018-10-10,Active
23160,BEN993769,12838,Zehaan Sinha,Canara Bank,775958771277,BKAI919043,Friend,External,Vasai-Virar,Telangana,4694174114,zehaan.sinha@gmail.com,2024-08-27,Active
23161,BEN364406,12839,Jalsa Ranganathan,Union Bank of India,411026573171,BKAI247038,Spouse,External,Darbhanga,Kerala,1230978585,jalsa.ranganathan@gmail.com,2021-11-12,Active
23162,BEN146563,12839,Sanya Varma,Bank of Baroda,957500544245,BKAI908357,Mother,External,Malda,Goa,5543827136,sanya.varma@gmail.com,2019-09-14,Active
23163,BEN976227,12840,Yashoda Choudhary,Punjab National Bank,610848203657,BKAI221160,Brother,External,Belgaum,Karnataka,6680889956,yashoda.choudhary@gmail.com,2023-12-03,Active
23164,BEN774290,12840,Ladli Mall,BankAI,620010181055,BKAI369903,Spouse,Internal,Panvel,Jharkhand,7825516915,ladli.mall@gmail.com,2024-03-22,Active
23165,BEN301561,12840,Ijaya Batta,Union Bank of India,446588277554,BKAI877587,Self,External,Aurangabad,Maharashtra,1528443314,ijaya.batta@gmail.com,2017-07-21,Active
23166,BEN578078,12841,Nitesh Chad,ICICI Bank,537634994683,BKAI633821,Spouse,External,Vellore,Haryana,7203275459,nitesh.chad@gmail.com,2021-03-13,Active
23167,BEN322872,12842,Warhi Kapadia,BankAI,144993154233,BKAI767524,Friend,Internal,Kharagpur,Nagaland,6635321992,warhi.kapadia@gmail.com,2024-07-07,Active
23168,BEN706230,12843,Dhriti Chaudry,State Bank of India,454400108963,BKAI755512,Friend,External,Muzaffarnagar,Manipur,9890524306,dhriti.chaudry@gmail.com,2026-04-02,Active
23169,BEN116272,12843,Oni Ratta,Indian Bank,245915743101,BKAI870781,Brother,External,Bikaner,Odisha,4907268819,oni.ratta@gmail.com,2023-01-10,Active
23170,BEN578784,12843,Brinda Shroff,Union Bank of India,258810442041,BKAI470054,Self,External,Giridih,Punjab,9417247470,brinda.shroff@gmail.com,2023-08-02,Active
23171,BEN258765,12844,Ayushman Chokshi,IndusInd Bank,725319710196,BKAI893557,Mother,External,Jaipur,Arunachal Pradesh,9808372706,ayushman.chokshi@gmail.com,2018-05-06,Active
23172,BEN682634,12845,Nikita Chad,BankAI,299151811610,BKAI409070,Friend,Internal,Udupi,Telangana,0609211172,nikita.chad@gmail.com,2017-03-09,Active
23173,BEN791589,12845,Vasana Kakar,BankAI,523644043440,BKAI294668,Father,Internal,Mumbai,Maharashtra,7578268175,vasana.kakar@gmail.com,2017-11-05,Active
23174,BEN891250,12846,Harshil Tripathi,BankAI,170505743320,BKAI936189,Employer,Internal,Udaipur,Odisha,4410032593,harshil.tripathi@gmail.com,2018-12-05,Active
23175,BEN676698,12847,Rajata Sami,BankAI,116313906404,BKAI620559,Mother,Internal,Navi Mumbai,Manipur,3237022269,rajata.sami@gmail.com,2020-09-16,Inactive
23176,BEN335551,12849,Chaitaly Chaudhuri,HDFC Bank,560554723938,BKAI552472,Father,External,Katni,Arunachal Pradesh,1188785976,chaitaly.chaudhuri@gmail.com,2021-01-07,Inactive
23177,BEN190006,12849,Wakeeta Sethi,Canara Bank,787889048695,BKAI585363,Spouse,External,Chennai,Tamil Nadu,8458276565,wakeeta.sethi@gmail.com,2020-12-24,Active
23178,BEN586542,12849,Finn Tella,BankAI,985980037079,BKAI873502,Spouse,Internal,Thanjavur,Assam,5392643322,finn.tella@gmail.com,2019-02-18,Active
23179,BEN770759,12850,Reva Tripathi,BankAI,935160537715,BKAI895294,Friend,Internal,Coimbatore,Manipur,2375924218,reva.tripathi@gmail.com,2022-08-10,Active
23180,BEN784170,12850,Turvi Naik,BankAI,481394829456,BKAI315505,Sister,Internal,Rourkela,Mizoram,8926854748,turvi.naik@gmail.com,2020-07-27,Active
23181,BEN424783,12850,Manbir Joshi,Union Bank of India,857387804880,BKAI283213,Brother,External,Gulbarga,Sikkim,7156308824,manbir.joshi@gmail.com,2026-03-15,Active
23182,BEN326499,12851,Yachana Aggarwal,AU Small Finance Bank,792627284248,BKAI713951,Mother,External,Srikakulam,Maharashtra,3673095828,yachana.aggarwal@gmail.com,2025-08-21,Active
23183,BEN101531,12852,Jasmit Agarwal,Bank of Baroda,539965024081,BKAI987051,Business Partner,External,Akola,Goa,7778324648,jasmit.agarwal@gmail.com,2020-11-21,Active
